X,Y,calle,colonias,ID_COL,tipo,Ubicación,Reporte
-103.727835,19.276545,Rosa morada,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728291,19.276734,Rosa morada,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728745,19.276921,Rosa morada,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.729125,19.277078,Rosa morada,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.744741,19.273114,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.747193,19.271221,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.747043,19.271449,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.746869,19.271717,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.746697,19.27199,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.746519,19.272262,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.746372,19.27249,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.746226,19.272716,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.746,19.272992,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.745062,19.273152,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.745383,19.273185,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.745696,19.273242,Av Maria Ahumada de Gomez,BUROCRATAS,10001013,1,"Doble, Avenida",Buen estado
-103.742772,19.27288,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.743096,19.272918,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.74343,19.272955,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.743756,19.272993,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.744083,19.273034,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.744411,19.273072,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.742152,19.272816,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.741788,19.272956,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.741204,19.273076,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.740957,19.273298,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.740442,19.273516,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.739906,19.273739,Av Maria Ahumada de Gomez,CAMPESTRE,10001032,1,"Doble, Avenida",Buen estado
-103.742103,19.272845,Av Maria Ahumada de Gomez,CAMPESTRE II,10001032,1,"Doble, Avenida",Buen estado
-103.737612,19.258961,Vicente Guerrero,CENTRO,10001001,2,Colonia,Buen estado
-103.739565,19.25845,13 de Septiembre,CENTRO,10001001,2,Colonia,Buen estado
-103.740156,19.25873,13 de Septiembre,CENTRO,10001001,2,Colonia,Buen estado
-103.740432,19.258863,13 de Septiembre,CENTRO,10001001,2,Colonia,Buen estado
-103.740824,19.259046,13 de Septiembre,CENTRO,10001001,2,Colonia,Buen estado
-103.730839,19.262612,16 de septiembre,CENTRO,10001001,10,Colonia,Buen estado
-103.731163,19.262714,16 de septiembre,CENTRO,10001001,10,Colonia,Buen estado
-103.732652,19.261319,24 de Febrero,CENTRO,10001001,2,Colonia,Buen estado
-103.732294,19.262075,24 de Febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.731876,19.262212,24 de Febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.732083,19.262318,24 de Febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.731711,19.262511,24 de Febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.731535,19.262829,24 de Febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.731401,19.263108,24 de Febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.731242,19.263551,24 de Febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.731064,19.263801,24 de Febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.730605,19.263354,27 de septiembre,CENTRO,10001001,10,Colonia,Buen estado
-103.730972,19.263469,27 de septiembre,CENTRO,10001001,10,Colonia,Buen estado
-103.730603,19.262381,5 de febrero,CENTRO,10001001,11,jardin,Buen estado
-103.730356,19.262439,5 de febrero,CENTRO,10001001,11,jardin,Buen estado
-103.730462,19.262489,5 de febrero,CENTRO,10001001,11,jardin,Buen estado
-103.730527,19.262848,5 de febrero,CENTRO,10001001,11,Colonia,Buen estado
-103.73049,19.263087,5 de febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.730453,19.263304,5 de febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.73041,19.263576,5 de febrero,CENTRO,10001001,10,Colonia,Buen estado
-103.732685,19.262511,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.732471,19.262611,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.732237,19.263001,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.732022,19.263329,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.731772,19.263674,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.731541,19.26401,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.731329,19.264365,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.731129,19.264703,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.730943,19.265054,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.730746,19.265435,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.730606,19.26569,5 de mayo,CENTRO,10001001,2,Colonia,Buen estado
-103.740479,19.261618,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.740256,19.262046,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.740031,19.262461,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.739495,19.263474,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.739233,19.263798,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.739138,19.264161,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.738954,19.264517,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.738788,19.264833,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.738612,19.265173,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.738497,19.265403,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.738368,19.265649,Adolfo Lopez Mateos,CENTRO,10001001,2,Colonia,Buen estado
-103.732624,19.255741,Aldama,CENTRO,10001001,2,Colonia,Buen estado
-103.733018,19.25586,Aldama,CENTRO,10001001,2,Colonia,Buen estado
-103.733454,19.25599,Aldama,CENTRO,10001001,2,Colonia,Buen estado
-103.733728,19.256071,Aldama,CENTRO,10001001,2,Colonia,Buen estado
-103.734185,19.256209,Aldama,CENTRO,10001001,2,Colonia,Buen estado
-103.734674,19.256353,Aldama,CENTRO,10001001,2,Colonia,Buen estado
-103.732698,19.25511,Allende,CENTRO,10001001,2,Colonia,Buen estado
-103.73259,19.255461,Allende,CENTRO,10001001,2,Colonia,Buen estado
-103.732506,19.255738,Allende,CENTRO,10001001,2,Colonia,Buen estado
-103.732403,19.256073,Allende,CENTRO,10001001,2,Colonia,Buen estado
-103.732185,19.256832,Allende,CENTRO,10001001,2,Colonia,Buen estado
-103.73215,19.257157,Allende,CENTRO,10001001,2,Colonia,Buen estado
-103.732433,19.257532,Allende,CENTRO,10001001,2,Colonia,Buen estado
-103.73274,19.257788,Allende,CENTRO,10001001,4,Colonia,Buen estado
-103.733094,19.257948,Allende,CENTRO,10001001,2,Colonia,Buen estado
-103.733571,19.258164,Allende,CENTRO,10001001,2,Colonia,Buen estado
-103.731327,19.264732,Alvaro Obregon,CENTRO,10001001,2,Colonia,Buen estado
-103.731781,19.264898,Alvaro Obregon,CENTRO,10001001,2,Colonia,Buen estado
-103.732343,19.264993,Alvaro Obregon,CENTRO,10001001,4,Colonia,Buen estado
-103.732723,19.26513,Alvaro Obregon,CENTRO,10001001,4,Colonia,Buen estado
-103.732911,19.265256,Alvaro Obregon,CENTRO,10001001,8,Colonia,Buen estado
-103.733192,19.265585,Alvaro Obregon,CENTRO,10001001,2,Colonia,Buen estado
-103.733607,19.265826,Alvaro Obregon,CENTRO,10001001,2,Colonia,Buen estado
-103.73346,19.265853,Alvaro Obregon,CENTRO,10001001,2,Colonia,Buen estado
-103.733392,19.266098,Antonio Enciso Arce,CENTRO,10001001,2,Colonia,Buen estado
-103.733197,19.266332,Antonio Enciso Arce,CENTRO,10001001,2,Colonia,Buen estado
-103.740064,19.260951,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.739878,19.261293,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.739677,19.261672,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.739508,19.261985,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.739232,19.262306,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.739133,19.262642,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.738944,19.263015,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.738784,19.263266,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.738601,19.26359,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.738417,19.263949,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.738226,19.264318,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.738082,19.264597,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.737886,19.264979,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.737721,19.265292,Aquiles Serdan,CENTRO,10001001,2,Colonia,Buen estado
-103.732685,19.270634,Av Maria Ahumada de Gomez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.733156,19.270992,Av Maria Ahumada de Gomez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.731749,19.269924,Av Tecnologico,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732209,19.270271,Av Tecnologico,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.731318,19.25688,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.731501,19.257398,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.731601,19.257692,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.731698,19.257978,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.731797,19.258273,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.731885,19.258529,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.731987,19.258834,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732083,19.259115,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732186,19.25942,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732305,19.259772,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732406,19.260075,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732486,19.260307,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732588,19.2606,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732664,19.260832,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732728,19.260923,Av. Manuel Alvarez,CENTRO,10001001,9,Avenida,Buen estado
-103.732874,19.260964,Av. Manuel Alvarez,CENTRO,10001001,9,Avenida,Buen estado
-103.732597,19.261025,Av. Manuel Alvarez,CENTRO,10001001,9,Avenida,Buen estado
-103.732943,19.261029,Av. Manuel Alvarez,CENTRO,10001001,9,Avenida,Buen estado
-103.732975,19.261125,Av. Manuel Alvarez,CENTRO,10001001,9,Avenida,Buen estado
-103.732954,19.261227,Av. Manuel Alvarez,CENTRO,10001001,9,Avenida,Buen estado
-103.732653,19.261291,Av. Manuel Alvarez,CENTRO,10001001,9,Avenida,Buen estado
-103.732892,19.26131,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732763,19.26133,Av. Manuel Alvarez,CENTRO,10001001,9,Avenida,Buen estado
-103.732574,19.261088,Av. Manuel Alvarez,CENTRO,10001001,9,Avenida,Buen estado
-103.732574,19.261522,Av. Manuel Alvarez,CENTRO,10001001,9,Avenida,Buen estado
-103.733064,19.261564,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.733234,19.261816,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.733427,19.262092,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.733599,19.262348,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.733816,19.262664,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.733982,19.262905,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.734139,19.263133,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.734346,19.263435,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.734535,19.263709,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.734756,19.263924,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.734993,19.26405,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.735228,19.264174,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.735461,19.264301,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.735696,19.264423,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.735931,19.264547,Av. Manuel Alvarez,CENTRO,10001001,1,"Doble, Avenida",Buen estado
-103.732982,19.265837,Colina de los pinos,CENTRO,10001001,2,Colonia,Buen estado
-103.732754,19.266109,Colina de los pinos,CENTRO,10001001,2,Colonia,Buen estado
-103.739886,19.261065,Cristobal Colon,CENTRO,10001001,2,Colonia,Buen estado
-103.737784,19.261421,Cristobal Colon,CENTRO,10001001,2,Colonia,Buen estado
-103.737595,19.26178,Cristobal Colon,CENTRO,10001001,2,Colonia,Buen estado
-103.737406,19.262133,Cristobal Colon,CENTRO,10001001,2,Colonia,Buen estado
-103.737207,19.262482,Cristobal Colon,CENTRO,10001001,2,Colonia,Buen estado
-103.736996,19.262857,Cristobal Colon,CENTRO,10001001,2,Colonia,Buen estado
-103.736808,19.263182,Cristobal Colon,CENTRO,10001001,2,Colonia,Buen estado
-103.736611,19.263534,Cristobal Colon,CENTRO,10001001,2,Colonia,Buen estado
-103.736415,19.263873,Cristobal Colon,CENTRO,10001001,2,Colonia,Buen estado
-103.736213,19.264221,Cristobal Colon,CENTRO,10001001,2,Colonia,Buen estado
-103.730105,19.261061,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.730084,19.261363,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.730062,19.261712,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.730034,19.262106,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.730003,19.26256,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.729979,19.263056,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.729948,19.263584,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.729929,19.264002,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.729993,19.264467,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.730081,19.265009,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.730158,19.265528,Cuauhtemoc,CENTRO,10001001,2,Colonia,Buen estado
-103.732072,19.256539,De La Cruz,CENTRO,10001001,2,Colonia,Buen estado
-103.73156,19.256695,De La Cruz,CENTRO,10001001,2,Colonia,Buen estado
-103.731148,19.256816,De La Cruz,CENTRO,10001001,2,Colonia,Buen estado
-103.730706,19.256957,De La Cruz,CENTRO,10001001,2,Colonia,Buen estado
-103.730382,19.257067,De La Cruz,CENTRO,10001001,2,Colonia,Buen estado
-103.738818,19.25982,Dr. Miguel Galindo,CENTRO,10001001,2,Colonia,Buen estado
-103.739337,19.259966,Dr. Miguel Galindo,CENTRO,10001001,2,Colonia,Buen estado
-103.740066,19.260292,Dr. Miguel Galindo,CENTRO,10001001,2,Colonia,Buen estado
-103.737101,19.269167,Francisco Javier Mina,CENTRO,10001001,2,Colonia,Buen estado
-103.734522,19.267573,Francisco Javier Mina,CENTRO,10001001,1,Colonia,Buen estado
-103.734893,19.267817,Francisco Javier Mina,CENTRO,10001001,1,Colonia,Buen estado
-103.735215,19.268034,Francisco Javier Mina,CENTRO,10001001,1,Colonia,Buen estado
-103.73713,19.269179,Francisco Javier Mina,CENTRO,10001001,1,Colonia,Buen estado
-103.737386,19.269329,Francisco Javier Mina,CENTRO,10001001,2,Colonia,Buen estado
-103.737553,19.269427,Francisco Javier Mina,CENTRO,10001001,1,Colonia,Buen estado
-103.732556,19.256724,Gregorio Torres Quintero,CENTRO,10001001,2,Colonia,Buen estado
-103.732852,19.256843,Gregorio Torres Quintero,CENTRO,10001001,2,Colonia,Buen estado
-103.733297,19.257028,Gregorio Torres Quintero,CENTRO,10001001,2,Colonia,Buen estado
-103.733734,19.257209,Gregorio Torres Quintero,CENTRO,10001001,2,Colonia,Buen estado
-103.733934,19.25729,Gregorio Torres Quintero,CENTRO,10001001,2,Colonia,Buen estado
-103.73339,19.259514,Guillerno Prieto,CENTRO,10001001,2,Colonia,Buen estado
-103.733247,19.259865,Guillerno Prieto,CENTRO,10001001,2,Colonia,Buen estado
-103.733132,19.260187,Guillerno Prieto,CENTRO,10001001,2,Colonia,Buen estado
-103.732987,19.260592,Guillerno Prieto,CENTRO,10001001,2,Colonia,Buen estado
-103.732879,19.260901,Guillerno Prieto,CENTRO,10001001,2,Colonia,Buen estado
-103.731726,19.267897,Hermenegildo Galeana,CENTRO,10001001,8,Colonia,Buen estado
-103.73227,19.268144,Hermenegildo Galeana,CENTRO,10001001,2,Colonia,Buen estado
-103.733,19.268639,Hermenegildo Galeana,CENTRO,10001001,2,Colonia,Buen estado
-103.733224,19.268792,Hermenegildo Galeana,CENTRO,10001001,2,Colonia,Buen estado
-103.73515,19.266074,Hidalgo,CENTRO,10001001,1,Colonia,Buen estado
-103.734944,19.266403,Hidalgo,CENTRO,10001001,1,Colonia,Buen estado
-103.734738,19.26674,Hidalgo,CENTRO,10001001,1,Colonia,Buen estado
-103.734501,19.26711,Hidalgo,CENTRO,10001001,1,Colonia,Buen estado
-103.734267,19.267479,Hidalgo,CENTRO,10001001,2,Colonia,Buen estado
-103.73406,19.267809,Hidalgo,CENTRO,10001001,2,Colonia,Buen estado
-103.733825,19.268179,Hidalgo,CENTRO,10001001,2,Colonia,Buen estado
-103.733607,19.268521,Hidalgo,CENTRO,10001001,2,Colonia,Buen estado
-103.73335,19.268946,Hidalgo,CENTRO,10001001,2,Colonia,Buen estado
-103.732982,19.269276,Hidalgo,CENTRO,10001001,2,Colonia,Buen estado
-103.733109,19.269288,Hidalgo,CENTRO,10001001,2,Colonia,Buen estado
-103.732872,19.269612,Hidalgo,CENTRO,10001001,2,Colonia,Buen estado
-103.732658,19.269739,Hidalgo,CENTRO,10001001,2,Colonia,Buen estado
-103.732465,19.270203,Hidalgo,CENTRO,10001001,2,Colonia,Buen estado
-103.73027,19.260781,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.730792,19.260967,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.731311,19.261153,Independencia,CENTRO,10001001,4,Colonia,Buen estado
-103.731817,19.261334,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.732222,19.261536,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.732564,19.261774,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.73278,19.262125,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.732993,19.262455,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.733192,19.262749,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.733474,19.263102,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.733711,19.263403,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.73398,19.26373,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.734249,19.264023,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.73451,19.264264,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.734603,19.264315,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.734872,19.264464,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.735302,19.264715,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.735627,19.264913,Independencia,CENTRO,10001001,2,Colonia,Buen estado
-103.741387,19.258299,J. M. Salasar Ureya,CENTRO,10001001,2,Colonia,Buen estado
-103.741111,19.258161,J. M. Salasar Ureya,CENTRO,10001001,2,Colonia,Buen estado
-103.740768,19.257991,J. M. Salasar Ureya,CENTRO,10001001,2,Colonia,Buen estado
-103.740139,19.257675,J. M. Salasar Ureya,CENTRO,10001001,2,Colonia,Buen estado
-103.730086,19.263726,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.730385,19.26382,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.73098,19.264001,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.731593,19.26418,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.733139,19.264406,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.732232,19.264434,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.732715,19.264614,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.732889,19.264646,Jeronimo Arzac,CENTRO,10001001,10,Colonia,Buen estado
-103.733721,19.264832,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.734243,19.265211,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.734477,19.265394,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.734743,19.265616,Jeronimo Arzac,CENTRO,10001001,2,Colonia,Buen estado
-103.735152,19.265855,Jeronimo Arzac,CENTRO,10001001,1,Colonia,Buen estado
-103.737104,19.263365,Josefa Ortiz de Domingez,CENTRO,10001001,2,Colonia,Buen estado
-103.737416,19.263526,Josefa Ortiz de Domingez,CENTRO,10001001,2,Colonia,Buen estado
-103.737725,19.263695,Josefa Ortiz de Domingez,CENTRO,10001001,2,Colonia,Buen estado
-103.738043,19.263872,Josefa Ortiz de Domingez,CENTRO,10001001,2,Colonia,Buen estado
-103.738449,19.264094,Josefa Ortiz de Domingez,CENTRO,10001001,2,Colonia,Buen estado
-103.738786,19.264277,Josefa Ortiz de Domingez,CENTRO,10001001,2,Colonia,Buen estado
-103.73923,19.264521,Josefa Ortiz de Domingez,CENTRO,10001001,2,Colonia,Buen estado
-103.739561,19.264695,Josefa Ortiz de Domingez,CENTRO,10001001,2,Colonia,Buen estado
-103.737596,19.262225,Juan Escutia,CENTRO,10001001,2,Colonia,Buen estado
-103.737988,19.262401,Juan Escutia,CENTRO,10001001,2,Colonia,Buen estado
-103.738426,19.262614,Juan Escutia,CENTRO,10001001,2,Colonia,Buen estado
-103.738825,19.262804,Juan Escutia,CENTRO,10001001,2,Colonia,Buen estado
-103.7391,19.262938,Juan Escutia,CENTRO,10001001,2,Colonia,Buen estado
-103.739375,19.263072,Juan Escutia,CENTRO,10001001,2,Colonia,Buen estado
-103.739762,19.263253,Juan Escutia,CENTRO,10001001,2,Colonia,Buen estado
-103.740188,19.263445,Juan Escutia,CENTRO,10001001,2,Colonia,Buen estado
-103.740257,19.263496,Juan Escutia,CENTRO,10001001,1,Colonia,Buen estado
-103.734553,19.264578,Juan Torres Viregen,CENTRO,10001001,1,Colonia,Buen estado
-103.734491,19.264915,Juan Torres Viregen,CENTRO,10001001,1,Colonia,Buen estado
-103.734332,19.265719,Juan Torres Viregen,CENTRO,10001001,1,Colonia,Buen estado
-103.73422,19.266218,Juan Torres Viregen,CENTRO,10001001,1,Colonia,Buen estado
-103.734117,19.266665,Juan Torres Viregen,CENTRO,10001001,1,Colonia,Buen estado
-103.734028,19.267056,Juan Torres Viregen,CENTRO,10001001,1,Colonia,Buen estado
-103.734529,19.263942,Leandro Valle,CENTRO,10001001,1,Colonia,Buen estado
-103.735115,19.262764,Leonardo Valle,CENTRO,10001001,2,Colonia,Buen estado
-103.734889,19.263133,Leonardo Valle,CENTRO,10001001,2,Colonia,Buen estado
-103.734701,19.263554,Leonardo Valle,CENTRO,10001001,2,Colonia,Buen estado
-103.732112,19.266319,Lopez Rayon,CENTRO,10001001,2,Colonia,Buen estado
-103.732467,19.266413,Lopez Rayon,CENTRO,10001001,2,Colonia,Buen estado
-103.732815,19.266504,Lopez Rayon,CENTRO,10001001,2,Colonia,Buen estado
-103.733174,19.266621,Lopez Rayon,CENTRO,10001001,2,Colonia,Buen estado
-103.732951,19.266627,Lopez Rayon,CENTRO,10001001,2,Colonia,Buen estado
-103.733758,19.267067,Lopez Rayon,CENTRO,10001001,2,Colonia,Buen estado
-103.733762,19.267068,Lopez Rayon,CENTRO,10001001,2,Colonia,Buen estado
-103.734006,19.267221,Lopez Rayon,CENTRO,10001001,1,Colonia,Buen estado
-103.734229,19.267375,Lopez Rayon,CENTRO,10001001,1,Colonia,Buen estado
-103.736594,19.267859,Mariano Escobedo,CENTRO,10001001,1,Colonia,Buen estado
-103.736299,19.268064,Mariano Escobedo,CENTRO,10001001,1,Colonia,Buen estado
-103.733769,19.2674,Mariano Jimenez,CENTRO,10001001,2,Colonia,Buen estado
-103.733652,19.267504,Mariano Jimenez,CENTRO,10001001,2,Colonia,Buen estado
-103.733479,19.267637,Mariano Jimenez,CENTRO,10001001,2,Colonia,Buen estado
-103.733299,19.267795,Mariano Jimenez,CENTRO,10001001,2,Colonia,Buen estado
-103.732943,19.268082,Mariano Jimenez,CENTRO,10001001,2,Colonia,Buen estado
-103.732597,19.268252,Mariano Jimenez,CENTRO,10001001,2,Colonia,Buen estado
-103.732152,19.268795,Mariano Jimenez,CENTRO,10001001,2,Colonia,Buen estado
